Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,latitude,longitude
549820,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2017,06/01/2017,18.6,,40.7947222,-73.9425
172120,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Summer 2010,06/01/2010,24.4,,40.7947222,-73.9425
412605,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Summer 2016,06/01/2016,17.8,,40.7947222,-73.9425
667178,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2019-20,12/01/2019,26.8,,40.7947222,-73.9425
336552,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2014-15,12/01/2014,27,,40.7947222,-73.9425
171576,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Winter 2008-09,12/01/2008,34.3,,40.7947222,-73.9425
643495,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Annual Average 2019,01/01/2019,19.4,,40.7947222,-73.9425
825736,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Summer 2022,06/01/2022,13,,40.7947222,-73.9425
172630,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Annual Average 2010,12/01/2009,27.1,,40.7947222,-73.9425
172664,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Annual Average 2011,12/01/2010,27.7,,40.7947222,-73.9425
172596,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Annual Average 2009,12/01/2008,29.9,,40.7947222,-73.9425
172086,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Summer 2009,06/01/2009,26.4,,40.7947222,-73.9425
172732,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Annual Average 2013,12/01/2012,24.8,,40.7947222,-73.9425
741072,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Annual Average 2021,01/01/2021,18.3,,40.7947222,-73.9425
172188,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Summer 2012,06/01/2012,21.2,,40.7947222,-73.9425
172154,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Summer 2011,06/01/2011,23.3,,40.7947222,-73.9425
412604,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Winter 2015-16,12/01/2015,26,,40.7947222,-73.9425
602764,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2017-18,12/01/2017,26.8,,40.7947222,-73.9425
825735,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Annual Average 2022,01/01/2022,16.7,,40.7947222,-73.9425
602963,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2018,01/01/2018,20.9,,40.7947222,-73.9425
825820,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2021-22,12/01/2021,21.6,,40.7947222,-73.9425
643579,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2019,01/01/2019,19.4,,40.7947222,-73.9425
825818,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2022,01/01/2022,16.7,,40.7947222,-73.9425
412689,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2016,06/01/2016,17.7,,40.7947222,-73.9425
643581,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2018-19,12/01/2018,24.5,,40.7947222,-73.9425
643580,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2019,06/01/2019,16.7,,40.7947222,-73.9425
667580,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2019-20,12/01/2019,26.7,,40.7947222,-73.9425
667579,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2020,01/01/2020,18.8,,40.7947222,-73.9425
336752,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2015,06/01/2015,18.6,,40.7947222,-73.9425
412690,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2016,12/31/2015,22.1,,40.7947222,-73.9425
336753,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2014-15,12/01/2014,26.9,,40.7947222,-73.9425
667581,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2020,06/01/2020,14.3,,40.7947222,-73.9425
336751,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2015,01/01/2015,22.9,,40.7947222,-73.9425
741155,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2021,06/01/2021,14.5,,40.7947222,-73.9425
167637,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2011,12/01/2010,27.6,,40.7947222,-73.9425
165926,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2011-12,12/01/2011,27.7,,40.7947222,-73.9425
165808,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2009-10,12/01/2009,29,,40.7947222,-73.9425
550023,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2016-17,12/01/2016,28,,40.7947222,-73.9425
550021,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2017,06/01/2017,18.5,,40.7947222,-73.9425
165985,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2012-13,12/01/2012,29.2,,40.7947222,-73.9425
167519,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2009,12/01/2008,29.8,,40.7947222,-73.9425
213410,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2014,06/01/2014,19.1,,40.7947222,-73.9425
166634,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2009,06/01/2009,26.4,,40.7947222,-73.9425
165867,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2010-11,12/01/2010,32.8,,40.7947222,-73.9425
167755,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2013,12/01/2012,24.7,,40.7947222,-73.9425
550022,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2017,01/01/2017,22.3,,40.7947222,-73.9425
741156,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2021,01/01/2021,18.3,,40.7947222,-73.9425
166811,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2012,06/01/2012,21.1,,40.7947222,-73.9425
167578,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2010,12/01/2009,27,,40.7947222,-73.9425
166870,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2013,06/01/2013,20.6,,40.7947222,-73.9425
412688,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2015-16,12/01/2015,25.9,,40.7947222,-73.9425
741154,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2020-21,12/01/2020,22,,40.7947222,-73.9425
166752,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2011,06/01/2011,23.2,,40.7947222,-73.9425
213587,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2014,12/01/2013,23.7,,40.7947222,-73.9425
602964,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2018,06/01/2018,16.4,,40.7947222,-73.9425
166693,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2010,06/01/2010,24.3,,40.7947222,-73.9425
167696,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Annual Average 2012,12/01/2011,25.2,,40.7947222,-73.9425
825819,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2022,06/01/2022,13,,40.7947222,-73.9425
165749,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2008-09,12/01/2008,34.2,,40.7947222,-73.9425
602965,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2017-18,12/01/2017,26.7,,40.7947222,-73.9425
213233,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2013-14,12/01/2013,30.1,,40.7947222,-73.9425
412639,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2016,12/31/2015,27.6,,40.8384566,-73.5371273659793
602912,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2018,01/01/2018,26.6,,40.8384566,-73.5371273659793
336702,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2014-15,12/01/2014,31.5,,40.8384566,-73.5371273659793
549971,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2017,01/01/2017,27.5,,40.8384566,-73.5371273659793
172097,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2009,06/01/2009,35.3,,40.8384566,-73.5371273659793
549972,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2016-17,12/01/2016,32,,40.8384566,-73.5371273659793
549970,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2017,06/01/2017,24.9,,40.8384566,-73.5371273659793
667479,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2020,06/01/2020,18.3,,40.8384566,-73.5371273659793
171621,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2009-10,12/01/2009,36.1,,40.8384566,-73.5371273659793
171689,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2011-12,12/01/2011,33.4,,40.8384566,-73.5371273659793
741104,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2021,06/01/2021,19.4,,40.8384566,-73.5371273659793
172233,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2013,06/01/2013,29.2,,40.8384566,-73.5371273659793
172199,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2012,06/01/2012,31,,40.8384566,-73.5371273659793
667477,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2020,01/01/2020,23,,40.8384566,-73.5371273659793
643530,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2018-19,12/01/2018,28.8,,40.8384566,-73.5371273659793
172607,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2009,12/01/2008,38.2,,40.8384566,-73.5371273659793
172675,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2011,12/01/2010,35,,40.8384566,-73.5371273659793
211784,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2014,12/01/2013,30.6,,40.8384566,-73.5371273659793
336700,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2015,01/01/2015,28.2,,40.8384566,-73.5371273659793
211682,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2014,06/01/2014,26.9,,40.8384566,-73.5371273659793
336701,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2015,06/01/2015,24.5,,40.8384566,-73.5371273659793
667478,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2019-20,12/01/2019,32.9,,40.8384566,-73.5371273659793
643529,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2019,06/01/2019,24.1,,40.8384566,-73.5371273659793
171723,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2012-13,12/01/2012,34.6,,40.8384566,-73.5371273659793
172641,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2010,12/01/2009,34.6,,40.8384566,-73.5371273659793
171655,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2010-11,12/01/2010,38.7,,40.8384566,-73.5371273659793
172743,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2013,12/01/2012,32,,40.8384566,-73.5371273659793
412637,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2015-16,12/01/2015,30.2,,40.8384566,-73.5371273659793
412638,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2016,06/01/2016,24,,40.8384566,-73.5371273659793
172165,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2011,06/01/2011,32.8,,40.8384566,-73.5371273659793
172131,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2010,06/01/2010,33,,40.8384566,-73.5371273659793
741105,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2021,01/01/2021,22.6,,40.8384566,-73.5371273659793
172709,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2012,12/01/2011,32.9,,40.8384566,-73.5371273659793
825870,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2022,06/01/2022,18.5,,40.8384566,-73.5371273659793
825871,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2021-22,12/01/2021,26.1,,40.8384566,-73.5371273659793
602913,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2018,06/01/2018,23.7,,40.8384566,-73.5371273659793
741103,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2020-21,12/01/2020,26.3,,40.8384566,-73.5371273659793
211580,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2013-14,12/01/2013,35.9,,40.8384566,-73.5371273659793
643528,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2019,01/01/2019,25.2,,40.8384566,-73.5371273659793
602914,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2017-18,12/01/2017,31.1,,40.8384566,-73.5371273659793
171587,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2008-09,12/01/2008,42.7,,40.8384566,-73.5371273659793
825869,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2022,01/01/2022,22.1,,40.8384566,-73.5371273659793
549815,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2017,01/01/2017,20.6,,40.8401984,-73.9402214
825742,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2022,06/01/2022,13.5,,40.8401984,-73.9402214
412483,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2016,12/31/2015,19.9,,40.8401984,-73.9402214
825743,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2021-22,12/01/2021,21.2,,40.8401984,-73.9402214
412481,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2015-16,12/01/2015,23.4,,40.8401984,-73.9402214
171642,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2010-11,12/01/2010,30.5,,40.8401984,-73.9402214
175393,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2011-12,12/01/2011,25.9,,40.8401984,-73.9402214
212560,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2014,12/01/2013,21.1,,40.8401984,-73.9402214
643373,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2019,06/01/2019,14,,40.8401984,-73.9402214
212434,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2014,06/01/2014,17.1,,40.8401984,-73.9402214
176695,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2013,12/01/2012,22.8,,40.8401984,-73.9402214
549816,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2016-17,12/01/2016,26.9,,40.8401984,-73.9402214
667167,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2020,06/01/2020,14,,40.8401984,-73.9402214
602757,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2018,06/01/2018,15,,40.8401984,-73.9402214
412600,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2016,12/31/2015,19.9,,40.8401984,-73.9402214
825910,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2021-22,12/01/2021,21.2,,40.8401984,-73.9402214
412599,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2016,06/01/2016,16.2,,40.8401984,-73.9402214
667399,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2020,01/01/2020,18.1,,40.8401984,-73.9402214
172662,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2011,12/01/2010,25.6,,40.8401984,-73.9402214
172594,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2009,12/01/2008,28.5,,40.8401984,-73.9402214
667400,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2019-20,12/01/2019,24.6,,40.8401984,-73.9402214
643490,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2019,06/01/2019,14,,40.8401984,-73.9402214
176611,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2011,12/01/2010,25.6,,40.8401984,-73.9402214
336544,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2015,01/01/2015,21.1,,40.8401984,-73.9402214
175939,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2010,06/01/2010,22.9,,40.8401984,-73.9402214
740947,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2020-21,12/01/2020,20.5,,40.8401984,-73.9402214
211567,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2013-14,12/01/2013,26.9,,40.8401984,-73.9402214
643489,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2019,01/01/2019,17.3,,40.8401984,-73.9402214
549932,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2017,01/01/2017,20.6,,40.8401984,-73.9402214
176065,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2013,06/01/2013,19,,40.8401984,-73.9402214
602756,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2018,01/01/2018,19.7,,40.8401984,-73.9402214
740948,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2021,06/01/2021,13.2,,40.8401984,-73.9402214
176569,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2010,12/01/2009,25.2,,40.8401984,-73.9402214
336545,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2015,06/01/2015,17.3,,40.8401984,-73.9402214
549933,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2016-17,12/01/2016,26.9,,40.8401984,-73.9402214
602874,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2018,06/01/2018,15,,40.8401984,-73.9402214
825909,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2022,06/01/2022,13.5,,40.8401984,-73.9402214
172696,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2012,12/01/2011,23.2,,40.8401984,-73.9402214
175351,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2010-11,12/01/2010,30.5,,40.8401984,-73.9402214
175897,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2009,06/01/2009,25.6,,40.8401984,-73.9402214
336546,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2014-15,12/01/2014,24.6,,40.8401984,-73.9402214
740949,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2021,01/01/2021,17.1,,40.8401984,-73.9402214
175309,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2009-10,12/01/2009,26.4,,40.8401984,-73.9402214
211771,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2014,12/01/2013,21.1,,40.8401984,-73.9402214
176023,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2012,06/01/2012,18.9,,40.8401984,-73.9402214
211669,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2014,06/01/2014,17.1,,40.8401984,-73.9402214
643491,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2018-19,12/01/2018,22.2,,40.8401984,-73.9402214
172220,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2013,06/01/2013,19,,40.8401984,-73.9402214
741065,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2021,06/01/2021,13.2,,40.8401984,-73.9402214
175435,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2012-13,12/01/2012,27.7,,40.8401984,-73.9402214
667166,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2019-20,12/01/2019,24.6,,40.8401984,-73.9402214
549814,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2017,06/01/2017,16.7,,40.8401984,-73.9402214
602758,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2017-18,12/01/2017,25.6,,40.8401984,-73.9402214
175267,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2008-09,12/01/2008,32.9,,40.8401984,-73.9402214
176527,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2009,12/01/2008,28.5,,40.8401984,-73.9402214
643374,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2018-19,12/01/2018,22.2,,40.8401984,-73.9402214
667165,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2020,01/01/2020,18.1,,40.8401984,-73.9402214
176653,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2012,12/01/2011,23.2,,40.8401984,-73.9402214
336661,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2015,01/01/2015,21.1,,40.8401984,-73.9402214
175981,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2011,06/01/2011,20.9,,40.8401984,-73.9402214
412482,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2016,06/01/2016,16.2,,40.8401984,-73.9402214
336662,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2015,06/01/2015,17.3,,40.8401984,-73.9402214
171608,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2009-10,12/01/2009,26.4,,40.8401984,-73.9402214
667401,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2020,06/01/2020,14,,40.8401984,-73.9402214
549931,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2017,06/01/2017,16.7,,40.8401984,-73.9402214
212308,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2013-14,12/01/2013,26.9,,40.8401984,-73.9402214
643372,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2019,01/01/2019,17.3,,40.8401984,-73.9402214
825741,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Annual Average 2022,01/01/2022,16.9,,40.8401984,-73.9402214
412598,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2015-16,12/01/2015,23.4,,40.8401984,-73.9402214
171710,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2012-13,12/01/2012,27.7,,40.8401984,-73.9402214
172628,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2010,12/01/2009,25.2,,40.8401984,-73.9402214
172084,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2009,06/01/2009,25.6,,40.8401984,-73.9402214
172730,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2013,12/01/2012,22.8,,40.8401984,-73.9402214
336663,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2014-15,12/01/2014,24.6,,40.8401984,-73.9402214
741066,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2021,01/01/2021,17.1,,40.8401984,-73.9402214
172186,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2012,06/01/2012,18.9,,40.8401984,-73.9402214
602873,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Annual Average 2018,01/01/2018,19.7,,40.8401984,-73.9402214
171676,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2011-12,12/01/2011,25.9,,40.8401984,-73.9402214
172118,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2010,06/01/2010,22.9,,40.8401984,-73.9402214
172152,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2011,06/01/2011,20.9,,40.8401984,-73.9402214
