Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
131066,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,73.2,
131162,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,13.1,
828052,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2017-2019,01/01/2017,16,
827861,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2017-2019,01/01/2017,73,
130970,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,25.9,
175456,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2012-13,12/01/2012,20.9,
827532,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2017-2019,01/01/2017,47,
827525,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2017-2019,01/01/2017,12,
151518,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2009-2011,01/01/2009,58.1,
175918,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2009,06/01/2009,14.9,
175372,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2010-11,12/01/2010,25.2,
549878,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2017,01/01/2017,14.6,
827104,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2022,06/01/2022,34.8,
130394,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,80.3,
817218,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,502,Stapleton - St. George,2019,01/01/2019,2.2,
817217,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,502,Stapleton - St. George,2010,01/01/2010,1.5,
130724,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,502,Stapleton - St. George,2005,01/01/2005,1.3,
334070,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2015,06/01/2015,8.7,
649781,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2019,06/01/2019,7.4,
669720,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2019-20,12/01/2019,7.2,
823463,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2022,06/01/2022,5.9,
178564,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2012,12/01/2011,8.2,
650961,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2019,06/01/2019,29.1,
799812,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,502,Stapleton - St. George,2014,01/01/2014,0.7,
130772,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,502,Stapleton - St. George,2005,01/01/2005,2.3,
825985,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2022,06/01/2022,8.7,
518783,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2012-2014,01/02/2012,49.6,
628428,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2015-2017,01/01/2015,50,
131594,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2009-2011,01/01/2009,54.3,
176632,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2011,12/01/2010,18.3,
222640,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2014,06/01/2014,31.1,
176086,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2013,06/01/2013,11.3,
176044,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2012,06/01/2012,12.2,
825986,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2021-22,12/01/2021,18.6,
222635,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2009,06/01/2009,26.5,
177262,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2010-11,12/01/2010,11.6,
222638,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2012,06/01/2012,33.1,
222639,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2013,06/01/2013,30.6,
743687,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2021,06/01/2021,29.1,
410853,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2016,06/01/2016,7.8,
178606,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2013,12/01/2012,7.9,
742281,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2021,01/01/2021,6.2,
177808,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2009,06/01/2009,10.4,
334071,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2014-15,12/01/2014,8.4,
547486,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2017,01/01/2017,6.8,
177850,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2010,06/01/2010,11.4,
605269,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2018,06/01/2018,29.9,
122037,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,2-Year Summer Average 2009-2010,06/01/2009,29.4,
549366,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2017,06/01/2017,28.8,
670940,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2020,06/01/2020,28.3,
175330,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2009-10,12/01/2009,21.8,
175414,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2011-12,12/01/2011,19,
549879,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2016-17,12/01/2016,19.9,
222636,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2010,06/01/2010,34.3,
176002,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2011,06/01/2011,13.9,
175960,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2010,06/01/2010,13.7,
176548,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2009,12/01/2008,18.4,
336607,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2015,01/01/2015,15.3,
667291,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2020,01/01/2020,12.6,
212455,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2014,06/01/2014,10.6,
602820,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2018,06/01/2018,9.3,
667293,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2020,06/01/2020,8,
605781,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2018,06/01/2018,7.5,
212959,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2014,12/01/2013,8.3,
547487,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2016-17,12/01/2016,7.1,
547485,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2017,06/01/2017,8.2,
669719,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2020,06/01/2020,6.6,
130532,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,502,Stapleton - St. George,2013,01/01/2013,4.7,
130484,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,502,Stapleton - St. George,2013,01/01/2013,0,
212581,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2014,12/01/2013,15.5,
549877,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2017,06/01/2017,10.3,
649782,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2018-19,12/01/2018,6.4,
334069,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2015,01/01/2015,7.8,
669721,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2020,01/01/2020,5.7,
412033,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2016,06/01/2016,34.2,
222637,386,Ozone (O3),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2011,06/01/2011,33.2,
412545,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2016,06/01/2016,10.9,
412544,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2015-16,12/01/2015,19.4,
741010,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2020-21,12/01/2020,20.1,
518687,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2012-2014,01/02/2012,8.6,
629052,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2015-2017,01/01/2015,5.7,
131354,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,6.1,
828100,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2017-2019,01/01/2017,3,
177892,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2011,06/01/2011,11,
410852,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2015-16,12/01/2015,7.4,
742279,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2020-21,12/01/2020,6.5,
130436,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,502,Stapleton - St. George,2013,01/01/2013,0.4,
336608,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2015,06/01/2015,10.4,
643436,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2019,06/01/2019,11.4,
151470,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2009-2011,01/01/2009,101.7,
151566,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2009-2011,01/01/2009,16,
315629,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,502,Stapleton - St. George,2011,01/01/2011,1.1,
177934,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2012,06/01/2012,9.8,
605780,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2018,01/01/2018,6.4,
742280,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Summer 2021,06/01/2021,8.1,
336609,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2014-15,12/01/2014,21.3,
741012,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2021,01/01/2021,14.3,
176716,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2013,12/01/2012,15.4,
817003,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,502,Stapleton - St. George,2010,01/01/2010,29,
817004,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,502,Stapleton - St. George,2019,01/01/2019,30.4,
130826,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,82.4,
827436,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2017-2019,01/01/2017,49,
518927,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2012-2014,01/02/2012,66.1,
628476,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2015-2017,01/01/2015,49.5,
151422,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,502,Stapleton - St. George,2009-2011,01/01/2009,8.4,
212707,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2013-14,12/01/2013,11.6,
177178,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2008-09,12/01/2008,11.5,
605782,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2017-18,12/01/2017,7.8,
823462,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2022,01/01/2022,5.3,
151614,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2009-2011,01/01/2009,9.5,
131258,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,41.6,
827388,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2017-2019,01/01/2017,30,
131402,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2009-2011,01/01/2009,42.9,
602819,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2018,01/01/2018,14.3,
412546,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2016,12/31/2015,14.9,
741011,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Summer 2021,06/01/2021,9.6,
649780,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Annual Average 2019,01/01/2019,5.9,
825984,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2022,01/01/2022,13.1,
131498,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2009-2011,01/01/2009,16.9,
130922,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2005-2007,01/01/2005,20.2,
827621,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2017-2019,01/01/2017,12,
175288,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2008-09,12/01/2008,23.3,
212329,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2013-14,12/01/2013,23,
602821,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2017-18,12/01/2017,20.1,
315677,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,502,Stapleton - St. George,2011,01/01/2011,1.7,
799854,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,502,Stapleton - St. George,2014,01/01/2014,1.3,
131450,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502,Stapleton - St. George,2009-2011,01/01/2009,76.1,
628572,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2015-2017,01/01/2015,17.6,
131546,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,502,Stapleton - St. George,2009-2011,01/01/2009,17.3,
518975,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2012-2014,01/02/2012,39.6,
628524,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502,Stapleton - St. George,2015-2017,01/01/2015,32,
643435,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Annual Average 2019,01/01/2019,13.3,
151758,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,502,Stapleton - St. George,2005,01/01/2005,1.5,
151710,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,502,Stapleton - St. George,2005,01/01/2005,27.6,
816821,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,502,Stapleton - St. George,2019,01/01/2019,33.3,
816822,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,502,Stapleton - St. George,2010,01/01/2010,31,
151662,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,502,Stapleton - St. George,2005,01/01/2005,29.3,
602701,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2017-18,12/01/2017,18.9,
131410,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5,Staten Island,2009-2011,01/01/2009,28.1,
518791,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,5,Staten Island,2012-2014,01/02/2012,13.6,
411993,386,Ozone (O3),Mean,ppb,Borough,5,Staten Island,Summer 2016,06/01/2016,35.1,
410732,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Winter 2015-16,12/01/2015,7.5,
179352,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2010,06/01/2010,12,
179357,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2011,06/01/2011,11.6,
336489,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2014-15,12/01/2014,19.8,
179662,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Annual Average 2012,12/01/2011,8.4,
179507,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Winter 2010-11,12/01/2010,11.7,
179572,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2009,06/01/2009,10.5,
333951,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Winter 2014-15,12/01/2014,8.4,
742161,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Annual Average 2021,01/01/2021,6.2,
179282,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2010-11,12/01/2010,23.1,
179347,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2009,06/01/2009,13.2,
549758,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2017,01/01/2017,13.4,
333949,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Annual Average 2015,01/01/2015,7.7,
179432,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2011,12/01/2010,16.2,
179422,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2009,12/01/2008,16.8,
211379,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2014,06/01/2014,9.3,
643317,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2018-19,12/01/2018,16.2,
412426,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2016,12/31/2015,13.5,
602699,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2018,01/01/2018,12.9,
518887,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,5,Staten Island,2012-2014,01/02/2012,45.4,
179587,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2012,06/01/2012,9.9,
410734,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Annual Average 2016,12/31/2015,6.8,
179517,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Winter 2012-13,12/01/2012,9.7,
827428,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5,Staten Island,2017-2019,01/01/2017,19,
338171,386,Ozone (O3),Mean,ppb,Borough,5,Staten Island,Summer 2015,06/01/2015,32.6,
667051,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2020,01/01/2020,11.6,
336488,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2015,06/01/2015,8.9,
412424,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2015-16,12/01/2015,18.1,
179657,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Annual Average 2011,12/01/2010,9.4,
151670,643,Annual vehicle miles traveled,Million miles,per square mile,Borough,5,Staten Island,2005,01/01/2005,20.8,
742159,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Winter 2020-21,12/01/2020,6.5,
605662,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Winter 2017-18,12/01/2017,7.8,
742160,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2021,06/01/2021,7.9,
823329,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Winter 2021-22,12/01/2021,6.1,
547367,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Winter 2016-17,12/01/2016,7.1,
179512,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Winter 2011-12,12/01/2011,8.4,
605661,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2018,06/01/2018,7.5,
179437,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2012,12/01/2011,14.5,
825799,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2022,06/01/2022,7.8,
211364,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2013-14,12/01/2013,21.8,
825798,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2022,01/01/2022,11.2,
179362,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2012,06/01/2012,10.6,
740891,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2021,06/01/2021,7.7,
825800,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2021-22,12/01/2021,16.4,
547365,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2017,06/01/2017,8.1,
179277,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2009-10,12/01/2009,19.1,
549759,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2016-17,12/01/2016,18.7,
602700,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2018,06/01/2018,8.2,
827581,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,5,Staten Island,2017-2019,01/01/2017,10,
130930,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,5,Staten Island,2005-2007,01/01/2005,17.5,
518935,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5,Staten Island,2012-2014,01/02/2012,26.2,
151622,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5,Staten Island,2009-2011,01/01/2009,6.8,
549757,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2017,06/01/2017,9.5,
649661,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2019,06/01/2019,7.4,
605229,386,Ozone (O3),Mean,ppb,Borough,5,Staten Island,Summer 2018,06/01/2018,29.8,
827144,386,Ozone (O3),Mean,ppb,Borough,5,Staten Island,Summer 2022,06/01/2022,35.3,
828060,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5,Staten Island,2017-2019,01/01/2017,2,
649662,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Winter 2018-19,12/01/2018,6.5,
628532,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,5,Staten Island,2015-2017,01/01/2015,15,
628436,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,5,Staten Island,2015-2017,01/01/2015,33.1,
179287,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2011-12,12/01/2011,17.9,
628484,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",Borough,5,Staten Island,2015-2017,01/01/2015,20.8,
179765,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,5,Staten Island,2015,01/01/2015,2.7,
179861,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,Borough,5,Staten Island,2015,01/01/2015,0,
823328,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2022,06/01/2022,5.8,
547366,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Annual Average 2017,01/01/2017,6.8,
179442,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2013,12/01/2012,13.8,
740892,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2021,01/01/2021,12.8,
